timeStamp;elapsed;label;responseCode;responseMessage;threadName;dataType;success;failureMessage;bytes;sentBytes;grpThreads;allThreads;Latency;IdleTime;Connect
1,52082E+12;6;TCP Sampler Text;200;OK;Thread Group 1-45;text;TRUE;;81;0;9;9;5;0;0
1,52082E+12;5;TCP Sampler Binary;200;OK;Thread Group 1-48;text;TRUE;;34;0;9;9;5;0;0
1,52082E+12;5;TCP Sampler Binary;200;OK;Thread Group 1-42;text;TRUE;;34;0;9;9;5;0;0
1,52082E+12;10;TCP Sampler Text;200;OK;Thread Group 1-41;text;TRUE;;81;0;8;8;3;0;1
1,52082E+12;13;TCP Sampler Binary;200;OK;Thread Group 1-47;text;TRUE;;34;0;8;8;5;0;0
1,52082E+12;8;TCP Sampler Binary;200;OK;Thread Group 1-49;text;TRUE;;34;0;9;9;8;0;0
1,52082E+12;8;TCP Sampler Binary;200;OK;Thread Group 1-39;text;TRUE;;34;0;9;9;6;0;0
1,52082E+12;8;TCP Sampler Binary;200;OK;Thread Group 1-44;text;TRUE;;34;0;9;9;8;0;1
1,52082E+12;8;TCP Sampler Text;200;OK;Thread Group 1-48;text;TRUE;;81;0;7;7;8;0;1
1,52082E+12;3;TCP Sampler Text;200;OK;Thread Group 1-47;text;TRUE;;81;0;7;7;3;0;0
1,52082E+12;2;TCP Sampler Binary;200;OK;Thread Group 1-48;text;TRUE;;34;0;7;7;2;0;1
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-47;text;TRUE;;34;0;6;6;1;0;0
1,52082E+12;13;TCP Sampler Binary;200;OK;Thread Group 1-50;text;TRUE;;34;0;5;5;13;0;0
1,52082E+12;7;TCP Sampler Binary;200;OK;Thread Group 1-41;text;TRUE;;34;0;5;5;7;0;0
1,52082E+12;13;TCP Sampler Binary;200;OK;Thread Group 1-45;text;TRUE;;34;0;4;4;13;0;0
1,52082E+12;8;TCP Sampler Text;200;OK;Thread Group 1-49;text;TRUE;;81;0;4;4;8;0;0
1,52082E+12;6;TCP Sampler Text;200;OK;Thread Group 1-52;text;TRUE;;81;0;4;4;6;0;1
1,52082E+12;2;TCP Sampler Text;200;OK;Thread Group 1-51;text;TRUE;;81;0;4;4;2;0;0
1,52082E+12;5;TCP Sampler Text;200;OK;Thread Group 1-50;text;TRUE;;81;0;4;4;5;0;0
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-52;text;TRUE;;34;0;4;4;1;0;0
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-50;text;TRUE;;34;0;4;4;1;0;0
1,52082E+12;3;TCP Sampler Binary;200;OK;Thread Group 1-49;text;TRUE;;34;0;3;3;3;0;1
1,52082E+12;3;TCP Sampler Binary;200;OK;Thread Group 1-51;text;TRUE;;34;0;2;2;3;0;1
1,52082E+12;3;TCP Sampler Text;200;OK;Thread Group 1-52;text;TRUE;;81;0;2;2;3;0;1
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-51;text;TRUE;;81;0;2;2;1;0;1
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-52;text;TRUE;;34;0;2;2;1;0;0
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-51;text;TRUE;;34;0;2;2;1;0;1
1,52082E+12;0;TCP Sampler Text;200;OK;Thread Group 1-54;text;TRUE;;81;0;1;1;0;0;0
1,52082E+12;0;TCP Sampler Binary;200;OK;Thread Group 1-54;text;TRUE;;34;0;1;1;0;0;0
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-54;text;TRUE;;81;0;1;1;1;0;0
1,52082E+12;0;TCP Sampler Binary;200;OK;Thread Group 1-54;text;TRUE;;34;0;1;1;0;0;0
1,52082E+12;0;TCP Sampler Text;200;OK;Thread Group 1-53;text;TRUE;;81;0;1;1;0;0;0
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-53;text;TRUE;;34;0;1;1;1;0;1
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-53;text;TRUE;;81;0;1;1;1;0;0
1,52082E+12;0;TCP Sampler Binary;200;OK;Thread Group 1-53;text;TRUE;;34;0;1;1;0;0;0
1,52082E+12;0;TCP Sampler Text;200;OK;Thread Group 1-56;text;TRUE;;81;0;1;1;0;0;0
1,52082E+12;0;TCP Sampler Binary;200;OK;Thread Group 1-56;text;TRUE;;34;0;1;1;0;0;0
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-56;text;TRUE;;81;0;1;1;1;0;1
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-56;text;TRUE;;34;0;1;1;1;0;0
1,52082E+12;0;TCP Sampler Text;200;OK;Thread Group 1-55;text;TRUE;;81;0;1;1;0;0;0
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-55;text;TRUE;;34;0;1;1;1;0;1
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-55;text;TRUE;;81;0;1;1;1;0;0
1,52082E+12;0;TCP Sampler Binary;200;OK;Thread Group 1-55;text;TRUE;;34;0;1;1;0;0;0
1,52082E+12;0;TCP Sampler Text;200;OK;Thread Group 1-58;text;TRUE;;81;0;1;1;0;0;0
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-58;text;TRUE;;34;0;1;1;1;0;1
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-58;text;TRUE;;81;0;1;1;1;0;0
1,52082E+12;0;TCP Sampler Binary;200;OK;Thread Group 1-58;text;TRUE;;34;0;1;1;0;0;0
1,52082E+12;0;TCP Sampler Text;200;OK;Thread Group 1-57;text;TRUE;;81;0;1;1;0;0;0
1,52082E+12;0;TCP Sampler Binary;200;OK;Thread Group 1-57;text;TRUE;;34;0;1;1;0;0;0
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-57;text;TRUE;;81;0;1;1;1;0;0
1,52082E+12;1;TCP Sampler Binary;200;OK;Thread Group 1-57;text;TRUE;;34;0;1;1;1;0;0
1,52082E+12;0;TCP Sampler Text;200;OK;Thread Group 1-60;text;TRUE;;81;0;1;1;0;0;0
1,52082E+12;0;TCP Sampler Binary;200;OK;Thread Group 1-60;text;TRUE;;34;0;1;1;0;0;0
1,52082E+12;1;TCP Sampler Text;200;OK;Thread Group 1-60;text;TRUE;;81;0;1;1;1;0;0
